8581	0,1,4,7,8,9,11,14,16
8582	0,4,9
8583	0,2,4,6,8,11,13,14
8584	0,4,8,10,643
8585	0,1,3,7,8,9,11,12,14,21
8586	1,2,5,7,9,15,17,18
8587	0,9
8588	0,1,4,6,9,13
8589	0,2,3,4,6,7,8,9,11,13,14,16
8590	2,4,7,8,11,12,14
8591	85,219,644
8592	0,1,2,3,4,6,8,10,13
8593	6,10,14
8594	62,645,646
8595	4,13
8596	0,1,2,3,4,8,9,11,13
8597	8,11
8598	0,2,4,6,9
8599	1,4,6,9,14,16,17
8600	1,4,15
8601	0,1,4,7,8,9,11,12,14
8602	1,2,3,4,5,6,8,12,14,15,25,26
8603	1,4,8,9,12,77
8604	4,8,10,11,14,16
8605	0,1,2,3,4,8,9,11,16
8606	1,3,4,7,10,12,14,16
8607	11
8608	0,2,8,9,16
8609	0,4,8,11,12
8610	0,1,2,7,8,9,11,14,15,17
8611	0,1,2,3,4,6,9,10,11,12,13,18
8612	1,4,7,8,13
8613	0,1,4,6,11
8614	1,3,17,20
8615	4,14
8616	7,8,11
8617	0,1,3
8618	1,7,10,12
8619	0,1,4,9,12
8620	0,1,2,3,4,5,6,8,11,17,18
8621	11,13,17
8622	0,1,2,9
8623	0,1,2,3,4,7,11,12,14,16,18
8624	2,4,8
8625	0,1,2,4,6,7,8,9,11,12,13,14
8626	1,4,8,11,12,16
8627	0,4,6,7,8,9,12,13,17
8628	1,2,3,4,13,14,17
8629	0,4,12,16,18
8630	1,10,17
8631	0,1,6,13,15,18
8632	0,1,2,3,4,6,7,8,9,11,12,13,16
8633	0,4,6,9,118
8634	0,3,4,11,13
8635	1,6,13,17
8636	0,7,10,18
8637	0,2,3,4,6,8,11,12
8638	4,8,9,10,11,12,16
8639	1,15,18
8640	17
8641	0,1,8,11,123,166,253,348
8642	0,1,6,8,11,13,14
8643	0,4,9,10
8644	0,1
8645	0,1,3,7,11,16
8646	2,8,9,10,11,16
8647	0,1,3,4,6,9,10,13,14
8648	7,49,67,194,515
8649	0,1,2,4,6,7,9,13,17
8650	0,3,4,9,12,14
8651	0,14,17,452
8652	0,1,2,4,6,9,10,16
8653	0,1,2,3,4,6,7,8,9,10,11,12,13,14,16,17
8654	0,1,4,6,8,11,12,17
8655	1,4,8,9,12
8656	4,17
8657	0,1,4,5,7,15,17
8658	0,1,2,3,4,9,10,12,13
8659	0,1,2,4,9,10,11,15,17,21
8660	1,2,7,8,9,11,12
8661	0,1,4,8,10,16
8662	0,2,4,8,11,12,14
8663	1,13
8664	1,3,4,11
8665	1,4,8,9,10,11
8666	2,4,15,17,18
8667	0,3,9,10,13,14,18
8668	4,7,8,11
8669	0
8670	1,2,11,14,18
8671	0,1,6,10,14
8672	0,1,2,4,8,9,10,11,13,14,16,17,464
8673	1,3,4,8,9,11,13,16
8674	0,2,4,7,8,9,11,12,13,14
8675	0,1,2,9
8676	1,3,4,11,16
8677	0,1,4,9,11,12,14
8678	0,4,9,10,11
8679	0,4,10,13
8680	0,1,2,4,6,7,8,9,11,12,13,14
8682	1,2,4,11
8683	1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,21
8684	0,4,7,9,14,16
8685	0,2,3,6,9,12,13,14
8686	1,4,5,7,10,11,16,17,18
8687	0,1,2,4,5,7,11,12,13,14,15,17
8688	12,18
8689	0,4,7,14
8690	0,1,2,4,8,9,10,11,12,14,17
8691	1,2,4,8,9,11,12,13,14
8692	7,8
8693	125
8694	0,1,2,4,7,8,9,16,36
8695	1,4,7,8,13,16,17
8696	0,1,3,4,8,9,10,11,14,16
8697	0,1,2,4,7,8,11,16
8698	0,1,2,3,4,6,9,11,13,14,17,18,20
8699	0,1,2,3,6,9,10,12,13,14,17,18
8700	0,1,2,4,6,7,8,9,10,11,13,14,16,17
8701	8,11,16
8702	329,647
8703	0,1,2,4,6,8,11,13,16
8704	0,1,2,4,9,12,13,16
8705	0,4,7,8,9,11,12,13
8706	0,1,4,6
8707	0,1,2,3,4,6,7,8,9,10,11,12,13,14,17
8708	0,4,21
8709	0,1,2,3,4,7,8,11,12,14,15,16
8710	0,4,7,11,14
8711	4,11
8712	214,648
8713	1,4,6,9
8714	1,4,7,12
8715	1,2,4,7,8,9,11,12,13,14
8716	0,1,8,11,12,14,16
8717	0,6
8718	0,1,2,3,4,14,15
8719	1,4,5,7,8,11,12
8720	0,1,2,3,4,6,7,8,9,10,11,13,14,16,17,18
8721	4,7,8,11,13
8722	0,2,11
8724	0,1,2,4,6,14,16
8725	649
8726	0,1,3,4,6,8,11,12,13,14,17,18,25,26
8727	0,2,3,4,6,7,8,9,11,12,13,154
8728	0,1,4,6,7,9,10,11,12,14,15
8729	1,4,8,11,18
8730	0,1,2,4,8,11,12,13,14,16,25,26,27
8731	0,1,3,12,15,19,28,64,150,187,650,651,652,653
8732	13,16
8733	0,1,2,3,8,9,10,11,12,16
8734	1,2,5
8735	9,11,12,21
8736	0,8,11
8737	0,3,4,6,7,11
8738	0,1,2,3,4,6,7,8,10,11,13,14,15,16,17,18
8739	0,1,2,3,4,9,11
8740	0,9,14
8741	0,1,2,3,4,6,8,9,10,11,12,13,14,15,17,18,20,21
8742	0,1,2,3,4,8,9,10,11
8743	0,1,2,3,4,7,9,12,14
8744	4,7,8,9,12,15
8745	12,17,315
8746	1,2,4,7,8,9,11,12,13,16
8747	0,2,3,4,6,7,8,9,10,12,13,14,15,17
8748	0,2,3,4,8,9,10,11
8749	654
8750	1,4,8,12
8751	0,11,12,16
8752	4,11
8753	0,1,2,4,6,8,9,13,14,18,20,21
8754	1,4,9,11,12,14,16,17
8755	4,7,8,12,21
8756	0,1,2,4,8,9,11,15,17,18
8757	0,1,2,4,9,14,15
8758	2,4,8,9,15
8759	1,3,4,6,15,21
8760	0,2,4,8,16,17
8761	0,2,3,4,5,11,13,14,15,17,416
8763	0,1,2,7,9,11,12,15,18
8764	1,4,7,8,9,10,11,12,13,18
8765	4,7,8,9,11,12,16
8766	2,4,6,7,8,9,13,15
8767	166
8768	4,11
8769	0,1,4,7,8,10,11,13,16,17
8770	2,4,5,7,10,14
8771	0,2,4,9
8772	0,1,2,3,6,7,10,11,12,14,15,655
8773	1,2,3,4,9,10,11,13,15,16,18
8774	0,1,2,3,4,6,8,11,16,25,26
8775	1,4,7,8,10,13
8776	1,3,9
8777	0,1,3,6,9,14,20
8778	0,1,2,4,6,7,8,9,10,11,12,13,14,15
8779	4,7,8,10,11,12,15
8780	1,4,8
8782	0
8783	7,11,321
8784	7,10,14,15
8785	7,8,9,12
8786	0,1,2,4,7
8787	0,1,4,6,9,13,18,21,53,656
8788	0,2,4,9,12
8789	0,1,4,6,7,8,9,10,11,12,13,14,17,18,21
8790	0,1,2,3,4,5,6,7,9,10,12,13,14,16,17
8792	0,1,5,8,10,11
8794	0,1,2,3,4,8,9,11,12,13,16
8795	0,1,2,3,4,7,11,16,17
8797	9,17
8798	0,2,3,4,8,11,12,16
8799	0,4,6,9,11,14,16
8800	0,1,2,4,8,10,11,13,14,17,217
8801	0,4,14
8802	1,4,7,8,9,11,12,16
8803	8
8804	0,1,2,9,10,13,14,16
8805	0,1,3,4,11,17,20,21
8806	0
8807	0,1,3,4,12,14,16,17
8808	4,9,14,16
8809	4,7,10
8810	0,4
8811	0,4,8,37
8812	4,8,9
8813	0,4,8,9,11
8814	3,4,6,10,11
8815	89,657
8816	0
8817	6,9
8818	6,140
8819	0,3,4
8820	0,1,2,4,7,8,10,11,14,16,17
8821	1,4,9,12
8822	1,2,3,4,5,6,9,11,15
8823	8,11,70,158
8824	0,8,11,16
8825	0,1,3,4,7,8,11,16
8826	245
8827	0,1,2,4,6,14,15,16,348
8828	0,1,3,4,8,9,11,16
8829	0,1,4,8,9,12,13,14,17,18
8830	0
8831	0,1,2,4,6,8,9,12
8832	0,1,3,7,8,9
8833	1,2,4,7,9,11,12,13
8834	0,6,8
8835	1,2,12
8836	0,1,2,3,4,9,10,14,16,18,27
8837	0,2,4,6,9
8839	0,1,2,4,7,8,9,11,12,15
8840	1,12,13,14
8841	0,7,8,9,11,12,13,18,123
8842	1,2,9
8843	1,2,3,4,7,8,9,11,12,13,18
8844	0,1,2,3,4,8,9,11
8845	0,4,9
8846	1,4,8,9,11,12,13
8847	12
8848	4,7,8,12,16
8849	2,4,5,6,10,14,15,18,21
8850	0,6,9,11,14
8851	9,11,12
8852	1,6,7,10,14,234
8853	2,4,8,9,11,12
8854	0,1,4,8,10,11,16,17
8855	1,3,11,12,13,16
8856	0,1,4,7,17
8858	4,7,8,9,10,11,14,15,17,18,37
8859	0,4,8,9,11,13,14,16
8860	0,1,2,4,7,8,9,11,12,14,17
8861	0,4,18
8862	1,2,4,8,9,11,12,13,14,16,17
8863	0,1,4,13
8864	1,4,10,12,18
8865	349
8866	2,7,8,9,10,11,12,14
8867	1,4,6,9,12,14,15,20,21
8868	0,1,6,9,17
8869	0,1,2,4,7,9,12,15,17,18
8870	658
8871	2,4,6,10,17
8872	0,4,8,9,13
8873	1,4,11,16
8874	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,659
8875	0,1,2,3,4,6,9,11,13,16,17
8876	4,25,26
8877	0,2,4,5,6,8,9,11
8878	0,7,8
8879	1,2,3,4,7,8,9,10,11,12,15,17
8880	0,11,13,14
8881	0,4,11
8882	0,4,7,11,12
8884	0,2,9
8885	0,1,2,3,4,6,7,8,9,11,12,13,14,15,16
8886	0,1,2,3,8,9,11,12,13,14,18
8887	0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,17,18,21
8888	4,9,13,16
8889	1,4,7,8
8890	0,2,4,8,9,11,13,16
8891	0,4,7,8,17,18
8892	0,6,7,8,9,11,14,16
8893	0,1,2,13,27
8894	0,1,2,3,4,8,9,11,12
8895	0,3,4,6,8,9,12,14,15,16,17
8896	0,1,3,6,9,10,13,14,17,20
8897	0,1,4,9,13
8898	17,392
8899	0
8900	0,1,4,7,8,11
8901	0,2,4,9,11,17,18
8902	0,1,2,4,7,8,9,11,12,16,17
8903	0,2,4,6,7,8,9,10,11,14,15
8904	0,4,14,70
8905	0,1,4,16
8906	0
8907	7,12,14,15
8908	0,1,2,3,4,8,11,12,13,16
8909	1,7,8,10,15
8910	0,1,2,4,6,8,9,13,101,105
8911	0,1,2,3,4,7,9,11,13,14,16,17
8912	0,6,10,14,18
8913	5,18,20,21,25,26,27
8914	0
8915	0,1,2,4,6,8,9,11,12,13,14
8916	1,4,5,17,18,21,73
8917	1,2,3,4,7,8,11,13
8918	0,6,8,9,11,13
8919	0,2,4,6,7,9,10,14,15,17,18
8920	573
8921	1,2,4,6,8,9,11,13,17
8922	4,6,13
8923	0,2,4,6,9,12,13
8924	0,1,2,3,4,7,8,9,11,12,13,14
8925	1,4,5,7,8,9,10,11,13,14,15,18
8926	0,1,4,6,7,8,11,12,13,14,17
8927	0
8928	70
8929	25,26,27
8930	4,7,8,9,13
8931	0,1,4,8,10,12,21
8932	0,1,4,6,9,16,660
8933	1,4,6,7,8,9,10,13,14
8934	1,2,4,8,9,11,13
8935	0,1,2,4,6,8,13
8936	1,2,3,4,16,17,18
8937	132
8938	0,1,2,4,5,6,7,9,12,14,15
8939	1,3,4,348
8940	0,1,4,6,7,8,9,12,15,17,18
8941	1,2,3,4,5,7,8,9,10,11,12,18
8942	0,2,3,4,9,12
8943	0,8,11
8944	0,4,6,7,9,10,11,13
8945	0,1,3,4,8,11,16
8946	0,4,6,9,83
8947	0,36
8948	1,3,4,10,11,12,14,16
8949	0,1,2,3,4,6,7,8,9,10,11,13,14,16,17,18,21
8950	0,1,2,3,6,7,8,9,10,11,13,14,16,17
8951	0,2,3,4,9,13,14,16,17
8952	0,1,9,10,14
8953	0,1,3,4,7,8,11,12,18
8954	0,4,7,8,9,10,12,14
8955	10
8956	4,9,11,12
8957	256,285,471,506,661,662
8958	1,9,10,16
8959	10
8960	0,1,2,6,9,11,12,13,14
8961	2
8962	1,3,4,6,7,9,10,13,17,18,62
8963	0,9
8964	0,2,4,7,8,9,11,12
8965	0,1,3,4,8,9,11,14
8966	0,1,4,11,12,13,14
8967	17,663
8968	0,2,8,11,16,664
8969	1,2,4,7,8,9,11,12,15
8970	0,1,4,7,8,9,11,13,320
8971	1,2,3,4,7,8,10,11,12,13,14,17
8972	0,3,4,6,8,9,10,11,13,14,16,17,21
8973	0,1,2,4,7,8,9,11,12,13,14,16
8974	2,4,8,9,11,14,212,665
8975	0,1,2,6,8,9
8976	0,1,2,3,4,6
8977	1,2,4,6,12,14
8978	0,1,2,4,8,9,10,11,12,13
8979	1,3,4,7,8,11,14,17
8980	0,2,4,6,8
8981	0,2,4,15
8982	1,4,7
8983	0,4,6,8,11,14,17
8984	258,265,666
8985	0,4,6,8,9,17
8986	0,10,14,17
8987	0,8,9,10
8988	0,4,8,9,12,15
8989	1,4,14
8990	4,6,16,37,166,230,321,667,668
8991	1,3,4,8,10,11,12,14,16,17,21
8992	0,6
8993	0,1,3,4,9,10,11,12,16
8995	0,1,3,4,9,11,16
8996	1,2,4,6,8,9,10,11,12,14,15
8997	0,1,2,3,4,6,7,8,9,11,12,14,15,17
8998	0,1,2,3,4,5,7,11,12,15,18
8999	4,8,11
9000	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20
9001	0,4,10,11,14,17
9002	0,1,13
9003	14,669
9004	0,1,2,3,4,6,7,9,11,12,14,17,20
9005	70
9006	0,1,2,3,4,8,11
9007	9,187,189,217
9008	0,1,3,4,7,8,9,14,15,18
9009	0,1,4,8,9,11,13,14
9010	11,16
9011	0,11
9012	0,1,4,8,11
9013	0,1,9
9014	1
9015	0,3,16
9016	10,25,26,27
9017	14
9018	1,4,7,9,10,11,12,14,15
9019	0
9020	10,11
9021	50
9022	13,17,20
9023	0,4,8,9,12,13,17
9024	0
9025	0,4,7,9,11,12,14
9026	8,9
9027	0,1,4,6,8,9,10,14,25,26
9028	4,8,12,14,22,37,67,230,670,671
9029	0,4,6,9,12
9030	0,1,4,12,13,14
9031	0,10,16
9032	18,20,25,26,27
9033	0,4,6,9,13
9035	15,397
9037	1,6
9038	1,4,7,8,9,11
9039	0,1,2,4,8,9,11,13,14,16,17
9040	0
9041	0
9042	0,4,13,16
9043	1,2,3,4,6,7,8,9,10,11,14,15,17
9044	0,1,2,4,6,8,9,11,12,14,17
9045	0,6
9046	4,17,18,21
9047	0,1,2,4,7,8,9,11,12,13,17,18
9048	0,4,14
9049	0
9050	0,6
9051	16
9052	0,4,11,15,73
9053	0,3,4,8,11,16
9054	1,12,13,14
9056	0,4,11
9057	1,2,6,9,14,15
9058	0,4,6,8,12,13,14,18,21
9059	1,12
9060	672
9061	0,15
9062	0,1,4,14
9063	673
9064	1
9065	0,1,2,8,9,11,13,14,17
9066	0,2,4,6,9,21
9067	0,4,8,16
9068	0,1,2,3,4,8,9
9069	1,3,4,7,8,11,12,14,16
9070	0,1,4,6,13,14,15,20,674
9071	17
9072	0,4,5,8,11,12,16
9073	0,1,7,8,9,13,14,16
9074	0,1,8,11,13,17
9075	6,37
9076	7
9077	0,1,4,8,9,11,13,14,16
9080	0,1,4,7,8,9,11,13,16,21
9081	102,230
9082	675
9083	0,4,6,7,14,252,676
9084	4,16
9085	1,4,7,8
9086	0,1,4,6,11,13
9087	1,2,4,12,15
9088	11
9089	0,1,2,3,4,7,10,11,13,14,16,17
9090	195
9091	0,1,2,3,4,5,7,8,9,10,11,12,17,21
9092	0,1,4,7,8,9,10,11,16
9093	0,1,2,3,4,5,6,8,9,11,13,15
9095	1,2,4,7,8,9,11,12,16
9096	11
9097	1,2,4,7,8,9,10,11,12,13,17,21
9098	0,1,2,3,4,7,8,9,10,11,12,13,14,16,17,18
9099	0,1,2,3,4,5,6,7,8,9,11,13,16
9100	0,1,14
9101	0,7,8,9,10,11,14,16
9102	1,4,7,8,9,12,14
9103	9,10,12
9104	12,677
9105	0,2,6,8,9,12,13
9106	0,16
9107	0,1,3,4,7,10,14,15
9108	1,4,8,10,11,12,16,17,678
9109	1,4,10
9110	7,10,11
9111	4,9,16
9112	1,4,7,8,11
9113	1,4,7,8,11,12
9114	0,4,6,15
9115	0,1,3,4,7,10,16
9116	0,37
9117	0,1,2,4,7,9,12,13
9118	0,6,14,15
9119	0,1,4,8,10,16
9120	0,1,4,7,9,11,14,15
9121	0,4,14,16
9122	0,1,3,4,6,7,9,10,12,13,14,18
9123	0,1,2,4,11,15
9124	10,25,26,27,57,232,679
9125	14
9126	213
9127	1,4,16
9128	2,4,8,9,11,12,14
9129	7,11,13
9130	1,2,4,8,9,11,14
9131	0,1,2,3,4,11,14,16,17
9132	0,1,2,3,4,9,11,13
9133	1,3,4,7,10,11,14,281
9134	0,1,2,3,4,6,7,8,9,10,12,14,15,17,21
9135	0,1,8,16
9136	2,4,7,8,9,10
9137	0,21
9138	0,1,2,4,8,9,11,13,16
9139	1,4,11,14,17
9140	0
9141	1,4
9142	0,1,2,3,4,6,7,8,9,11,13,14,17,217,680
9143	0,1,2,3,4,9,11,13
9144	2,4,6,13,17,18
9146	0,11
9147	0,1,2,4,6,8,9,11,16
9148	4
9149	1,4,8,11
9150	0,1,2,3,4,6,8,9,11,12,13,14,17
9151	0,4,6,7,10,14,17
9152	0
9153	0,1,2,4,5,7,10,11,12,14,15,16,17
9154	0,1,4,11,17
9155	62,70
9156	1,4,7,11,12,16
9157	3,4,7,8,11,12,14,16,17
9158	0,1,3,4,6,9,11,13
9159	6,14,17,232
9160	1,3,17,666
9161	2,5,15
9162	1
9164	253
9165	0,2,4,7,8,11,14
9166	1,2,4,5,7,8,10,11
9167	2,4,8,13
9168	0,4
9169	1,2,4,7,9,10,11,12,13
9170	0,1,7,8,9,11,12
9171	0
9172	4,10
9173	2,4,7,8,9,10,11,12,13,14,16,17
9174	1,3,4,8,11,12
9175	0,2,4,7,9,14,18
9176	14
9177	1,11
9178	0,1,4,6,8,9,12,13,14,16
9179	0,6,11,12,13
9180	0,4,6,9,18
9181	0,1,2,3,4,5,6,7,8,9,10,11,13,14,16,20
9182	0,2,14,16
9183	0,1,4,6,8,9,10,11,13,14,15
9184	0,1,2,4,6,8,9,11,13,14,16
9185	0,4
9186	0,4,11
9187	0,25,26
9188	0,11,13
9189	0,1,2,3,4,9,11,13
9190	0,1,2,3,4,6,18,21
9191	0
9192	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18
9193	1,6,14
9194	329
9195	0,1,2,4,6,7,8,9,11,13,14
9196	0,1,2,4,7,8,9,11,12,14,17,18
9197	0,1,2,4,7,9,15,17,18,25,26
9198	0,2,4,11,14,16
9199	0,1,2,3,4,8,9,11,13
9200	2
9201	0,4,7,8,9,11,12
9202	2,8,9
9203	1,4,18
9204	1,7,8,9,12,14,16
9205	1,2,3,4,5,6,7,8,12,14,15
9206	0,1,2,4,9,17
9207	0,2,8,9
9208	4
9209	1,2,4,7,8,9,11,12,13,17
9210	22,125
9211	10
9212	3,6,8,10,13,14
9213	1,4,6,8,10,11,12
9214	0,3,4,6,8,9,10,16,17,77
9215	0,1,2,4,9,15
9216	1,4,12
9218	0,1,2,4,6,7,15,21
9219	0,7,14,16
9220	0,4,7,8,9,12,14
9221	0,4
9222	0,4,6,7,8,9,10,12,14,25,26,73
9223	4,14
9224	1,4
9225	0,14,15,16
9226	0,1,2,3,4,8,11,13,14,16
9227	0,1,2,3,13,14,16
9228	0,1,4
9229	1,2,3,4,7,10,12,16,21
9230	4,7,10
9231	0
9232	0,2,4,8,11,12,13,14
9233	0,2,7,10,16
9235	0,1,2,4,14,21
9236	8
9237	4,12,15
9238	1,4,5,6,9,14
9239	0,1,8,9,11,12,13,25,26
9240	0,6,14
9241	4,6,7,9,14,16
9242	0,8
9243	0,2,6,8,9,10,11,13,14
9244	0,1,4,7,8,9,10,11,12,14,16
9245	0,1,4,9,13
9246	0,1,2,3,4,6,11,12,14,16
9247	10,16
9248	0,1,2,4,6,8,9,11,12,13,14
9249	7,8,10,12
9252	0,1,3,4,6,8,11,12,13,14,17,21
9253	0,1,2,4,7,8,9,10,11,12,14,17,18
9254	0,2,3,4,10,11,16
9257	0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,20,21,25,26,27
9258	0,4,13,14,15
9259	1,2,3,4,5,11,12,13,14
9260	0
9261	0,1,7,9,11,13,14,17
9262	2,4,9,12
9263	0,3,4,6,10,12,15
9264	1,2,4,5,7,9,10,12,14,15
9265	0,2,4,9,12,14,15
9266	17
9267	2,4,8,9
9268	0,3,4,11,14,18,21
9269	2,49,230
9270	1,2,4,7,8,9,10,11,12,15
9271	1,4,8,12,14
9272	1,2,3,4,8,11,12,16,17,21
9273	0,4,11
9274	18
9275	0,4,11,14
9276	17
9277	1,4,7,8,11,13
9278	0,4,7,11,16
9279	0,1,3,8,16
9280	0,1,2,4,5,6,7,8,9,10,11,13,14,15,17,18
9281	1,3,4,6,11,13,17,152
9282	0,1,2,3,4,6,7,8,9,11,12,13,14
9283	9
9284	0,1,2,4,7,8,9,10,11,12,14,15,16,17,18
9285	0,3,7,8,9,11,13,14,16
9286	0,4,8,11,13
9288	0,1,4,6,7,8,9,11,12,13,14
9289	0,1,2,4,6,7,8,9,10,11,12,13,14,15
9290	0,2,7,8
9292	0,1,2,8,11,16
9293	89
9294	4,6
9295	0,1,2,3,4,5,6,8,9,10,11,12,13,14,16,17
9296	1,2,3,4,8,9,11,12,13,15
9297	1,6,8,12,17,18
9298	0,1,2,4,6,8,13,16,17
9299	6,10,14,15,18,20,21,25,26,27
9300	2,18
9301	0,6,7,17,21
9302	3,4,7,8,9,10,11,17,18
9303	0,1,2,3,4,7,11,16
9304	1,2,7,8,9,12,14,17
9305	4,8,9,10,11,16
9306	0,4,11,12,16
9307	245
9308	22,49
9309	1,3,4,6,8,11,12,13
9310	1,3,10,15
9311	0,4,8,11,12,13,70
9312	0,1,2,3,4,7,8,9,11,12,13,16
9313	0,1,2,3,4,5,6,7,8,11,13,14,17,21,158
9314	7,11,12,14
9315	1,2,3,4,7,8,9,11,13,14
9316	1,15,17,681
9317	0,2,4,6,9,10,12,16
9318	1,3,13,16,25,26
9319	0,4,13
9320	1,6,9,11,14,17
9321	1
9322	17,368
9323	0,1,3,4,6,7,8,9,11,12,14,16
9324	1,4
9325	0,4,6
9326	0,1,2,3,4,7,8,9,11,12,14,15,17
9327	2,4,8,16
9328	682
9329	0,3,16
9330	0,4,12,14
9331	4,12,14
9332	0,1,2,4,7,8,9,10,11,12,13,14,15,17,21
9333	2,4,25,26,27
9334	0,1
9335	4,13
9336	0,3,4,7,8,9,11,18
9337	0
9338	0,1,4,9,11,13
9339	683
9340	0,2,4,5,9
9341	0,1
9342	0,13,18
9343	37,49,157,201,428,684,685
9344	1,3,4,9,10,11,13,16
9345	4,8,10,12
9347	0,2,4,8,11,12,17
9348	0,1,4,8,9,12,16
9350	1,3,4,8,11
9351	1,8,9,11,12,13
9352	1,3,5,7,10,12,15,16,25,26,27
9353	0,2,8
9354	7,9,11,15
9355	0,1,4
9356	1,2,4,7,8,9,10,11,12,14,16,17
9357	1,2,3,4,6,7,8,10,11,12,13,14,15,17,21
9358	0
9359	0,1,10,16,27
9360	0,6,7,9
9361	1,8,9,16
9362	1,3,7,9,11,14
9363	0,6,17,37,116,686
9364	1,2,8,11
9365	0,1,2,4,6,9,10,15,16
9366	0,4,6,8,9,10,14,16
9367	0,1,2,3,4,9,10,16
9368	363
9369	1,9
9370	0,1,3,6,9,13,17
9371	1,4,7,8,9,11,12,17
9372	0,11,13
9373	0,1,2,4,7,8,9,11,16
9374	0
9375	0,2,4,14
9376	0,3,13
9378	0,2,8,11,15,16
9379	1,3,4,8,9,11,13,16,25,26
9381	2,4,6,7,13,14,17
9382	4,8,11,14,687,688,689
9383	1,3,4,21
9384	0,1,2,4,6,10,11,12,13,14,16,20,21,478,690
9385	0,4,8,11,13
9386	1,2,3,4,7,8,9,11,12,13,14,16,17,18
9387	2,4,6,8,11,14,16,21
9388	1,2,3,4,7,10,11,12,14,16,17
9389	1,2,4,5,6,9,12,13,14,15,17,18,20
9390	1,4,8,9,13
9391	4,15,62,108,691,692
9392	0,8,11,16
9393	8,10
9394	0,1,2,3,4,10,11,12,16,17,21
9395	1,2,8,11,16,154
9396	0,1,2,3,4,8,9,11,13,14,16,18
9397	1,9
9398	0,1,3,4,9,14
9399	0,4,7,8,9,11,12
9400	0,8,9,11
9402	0,1,4,7,8,9,13,16,17
9403	0,1,2,4,6,7,9,10,11,12,14,15
9404	1,2,3,4,8,11,12,13,16
9405	1,4,18,20
9406	1,2,13
9407	1,2,4,8,9,11
9408	0,1,2,3,4,8,9,12,13,14,16,125
9409	12,14,15
9410	0,4,6,7,8,11,13,102
9411	0,1,2,8,9,15,16
9412	1,10,12
9413	0,1,2,3,4,8,9,11,12,13,14,17
9414	0,11
9415	0,2,4,6,8,9,14
9416	1,2,3,4,6,14,15
9417	0
9418	16
9419	4,6,12,15,16,17,635
9420	1
9421	1,2,7,8,9,11,12,13,14
9422	0,2,4,8,11
9424	158,693
9425	0,1,3,4,10,12,14,15
9426	0,1,2,3,4,8,9,11,13,14
9427	1
9428	16,20,21,25,26,27
9429	1,3,12,16,53
9430	1,4,7,9,15,17
9431	151
9432	16
9434	0,6,8,9,11,14
9435	1,3,4,8,10,12,13,14,18
9436	1,694
9437	1,4,47
9440	0,1,3,4,8,11,17,18
9441	6,7,8,13,14
9442	0,1,2,3,4,7,8,9,11,12,13,14,15,16
9443	0,2,6,8,9,11,12,13,14,15,16,17,20,695
9444	3,6,7,8,9,11,12,16,17
9445	2,4,5,6,8,10,16,17,18,20,25,26
9448	0,1,2,3,4,6,7,8,9,10,11,12,14,15,17
9449	1,2,4,6,10,12
9450	6,7,9,10,16
9451	129
9452	0,1,6,15
9453	1,3,10,12,14,16
9454	2,4,7,8,9,10,11,12,13,15,18
9456	0,2,4,9,12,13
9458	2,4,7,8,9,10,11,12,15
9459	0,1,4,6,8,11,16
9460	0,4,8,9,11,13,16
9461	0,1,2,3,4,9,11,13,16
9462	7,9,12
9463	0,1,2,3,4,6,9,12,14,15
9464	0,1,2,3,4,5,6,8,9,11,13,14,16
9466	4,7,12,18
9467	0,125
9468	1,2,4,7,12,14,15
9470	2,4,11,16,18
9471	0,2,4,9,11
9472	0,1,3,4,8,11,36
9473	1,2,4,6,8,10,11,12,14,15,16,17,18
9474	0,1,2,9,14
9476	0,4,8,9,11,16,68
9477	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,25,26,27
9478	89,105,112
9479	1,7,8,9,11,17
9480	1,3,4,16
9481	1,9,22
9482	0,1,2,3,4,6,8,9,12,14,15,16,696
9483	0,1,2,7,11,13,14
9484	4,8,9,11,12
9485	0,1,3,7,12,14
9486	10
9487	0,1,3,4,5,8,10,11,13,14,15,16,17
9488	0,1,4,6,9,11,13,14,21
9489	0,1,4,7,8,10,11,12,16
9490	0,6,8,9,11,16,17
9491	11,14,16
9492	0,1,2,3,4,5,6,7,8,9,10,14,15,17
9494	0,2,3,4,8,11,13
9495	0,6,8,11
9496	0,3,6,7,16,17
9497	4,6,7,8,11,14,15
9498	1,4,12
9499	37,117,697
9500	2,4,9,18
9501	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18
9502	0,1,2,4,8,9,11,13,14,21
9503	0,2,4,6,9,12,14,18
9504	1,3,4,9,11,12,14,16
9505	0,4,8,10
9506	0,4,9
9507	0
9508	1,12
9509	0,1,2,4,8,11,12,14
9510	2,4,8,9,11,12,13,14,15
9511	0,1,2,4,6,9,11,13
9512	1,2,4,9,14
9513	1,8,9,10,11,12,13,16
9514	1
9515	0,1,4,10,11,14,16
9516	0,1,11
9517	4
9518	1,6,18
